0.245223831529,1.27084073264e-05,0.417470850801
0.245223831529,1.27084073264e-05,0.417470850801
0.245223831529,1.27084073264e-05,0.417470850801
0.12426075138,-0.153810868543,0.160931297844
0.112704583875,-0.164841545718,0.153061737708
0.112282750302,-0.182755474052,0.152956689213
0.112030225199,-0.18702594588,0.148020989773
0.112079777966,-0.187067373211,0.147626913039
0.112756103589,-0.165212697335,0.153020949205
0.250305062867,0.0771853885006,0.0862736899212
0.249790604055,0.0861687003892,0.0411714801112
0.249147491186,0.0859460319608,0.0346662462316
0.249025193653,0.0858615014838,0.0519964451463
0.131785670662,-0.14503254076,0.11560105513
0.111986929955,-0.186520751813,0.119989501174
0.111986929955,-0.186520751813,0.119989501174
0.11204255898,-0.187090314617,0.104540763767
0.112052557013,-0.187076082525,0.10514403617
0.112770209458,-0.171647536301,0.119869590549
0.217021590074,0.0805984592329,0.0846684557351
0.216652083609,0.0851346223749,0.039240345639
0.216075991024,0.0849009909163,0.0341168263596
0.216065745045,0.0849150696565,0.0520227019447
0.116508123878,-0.149711144835,0.0863665384455
0.11273370664,-0.172936595338,0.0867098620542
0.11273370664,-0.172936595338,0.0867098620542
0.112091068776,-0.187073271779,0.0759259967222
0.112060061126,-0.187023577588,0.0811823030607
0.112571616999,-0.161750019308,0.0868090343752
0.249593549652,0.0399936870013,0.0839907449589
0.250822463085,0.0531310550409,0.0425171230031
0.249988207284,0.0528396196715,0.0519959368349
0.249988207284,0.0528396196715,0.0519959368349
0.116473014627,-0.150353818754,0.0537257755821
0.112673667831,-0.174627193116,0.0535783028674
0.112673667831,-0.174627193116,0.0535783028674
0.112074578196,-0.187092606097,0.0404567853784
0.112054152675,-0.186949230976,0.053858914353
0.112693160682,-0.164687233951,0.0536435405096
0.21793108756,0.0412050204091,0.082545112762
0.217529942984,0.0520130745145,0.0368608881339
0.217196396583,0.051952255645,0.0383704807343
0.256804905932,0.00298176630716,0.399194781088
